id	text_id	id_in_text	offset_start	offset_end	y_value	y_predict	X_text
24146	c0a8f5eb2fdf400580f38c934eac5f02	111	456	460	O	O	8315
24147	c0a8f5eb2fdf400580f38c934eac5f02	113	462	466	O	O	8347
24148	c0a8f5eb2fdf400580f38c934eac5f02	115	468	472	O	O	8523
24149	c0a8f5eb2fdf400580f38c934eac5f02	118	474	478	O	O	8558
24150	c0a8f5eb2fdf400580f38c934eac5f02	120	480	484	O	O	8664
24151	c0a8f5eb2fdf400580f38c934eac5f02	122	486	490	O	O	9358
24152	c0a8f5eb2fdf400580f38c934eac5f02	124	492	496	O	O	9364
24153	c0a8f5eb2fdf400580f38c934eac5f02	126	498	502	O	O	9393
24154	c0a8f5eb2fdf400580f38c934eac5f02	128	504	508	O	O	9621
24155	c0a8f5eb2fdf400580f38c934eac5f02	130	510	514	O	O	9660
24156	c0a8f5eb2fdf400580f38c934eac5f02	132	516	521	O	O	10264
24157	c0a8f5eb2fdf400580f38c934eac5f02	134	523	528	O	O	10924
24158	c0a8f5eb2fdf400580f38c934eac5f02	136	530	535	O	O	11067
24159	c0a8f5eb2fdf400580f38c934eac5f02	139	546	551	O	O	11089
24160	c0a8f5eb2fdf400580f38c934eac5f02	141	553	558	O	O	11642
24161	c0a8f5eb2fdf400580f38c934eac5f02	143	560	565	O	O	14560
24162	c0a8f5eb2fdf400580f38c934eac5f02	145	567	572	O	O	18118
24163	c0a8f5eb2fdf400580f38c934eac5f02	147	577	582	O	O	18138
24164	c0a8f5eb2fdf400580f38c934eac5f02	149	586	590	O	O	2017
24165	c0a8f5eb2fdf400580f38c934eac5f02	152	628	633	O	O	19616
24166	c0a8f5eb2fdf400580f38c934eac5f02	154	637	641	O	O	2019
24167	c0a8f5eb2fdf400580f38c934eac5f02	156	642	648	O	O	Common
24168	c0a8f5eb2fdf400580f38c934eac5f02	157	649	654	O	O	Order
24169	c139ad698d804749975ca5a6578789f4	0	0	11	O	O	Petitioners
24170	c139ad698d804749975ca5a6578789f4	2	17	22	O	O	filed
24171	c139ad698d804749975ca5a6578789f4	4	27	34	O	O	present
24172	c139ad698d804749975ca5a6578789f4	5	35	39	O	O	writ
24173	c139ad698d804749975ca5a6578789f4	6	40	48	O	O	petition
24174	c139ad698d804749975ca5a6578789f4	7	49	56	O	O	praying
24175	c139ad698d804749975ca5a6578789f4	9	60	65	O	O	quash
24176	c139ad698d804749975ca5a6578789f4	11	70	75	O	O	order
24177	c139ad698d804749975ca5a6578789f4	12	76	81	O	O	dated
24178	c139ad698d804749975ca5a6578789f4	13	82	92	B-DATE	B-DATE	02.09.2019
24179	c139ad698d804749975ca5a6578789f4	15	99	106	B-PROVISION	B-PROVISION	Section
24180	c139ad698d804749975ca5a6578789f4	16	107	109	I-PROVISION	I-PROVISION	14
24181	c139ad698d804749975ca5a6578789f4	19	117	131	B-STATUTE	B-STATUTE	Securitisation
24182	c139ad698d804749975ca5a6578789f4	21	136	150	I-STATUTE	I-STATUTE	Reconstruction
24183	c139ad698d804749975ca5a6578789f4	23	154	163	I-STATUTE	I-STATUTE	Financial
24184	c139ad698d804749975ca5a6578789f4	24	164	170	I-STATUTE	I-STATUTE	Assets
24185	c139ad698d804749975ca5a6578789f4	26	175	186	I-STATUTE	I-STATUTE	Enforcement
24186	c139ad698d804749975ca5a6578789f4	28	190	200	I-STATUTE	I-STATUTE	Securities
24187	c139ad698d804749975ca5a6578789f4	29	201	209	I-STATUTE	I-STATUTE	Interest
24188	c139ad698d804749975ca5a6578789f4	30	210	213	I-STATUTE	I-STATUTE	Act
24189	c139ad698d804749975ca5a6578789f4	32	215	219	I-STATUTE	I-STATUTE	2002
24190	c139ad698d804749975ca5a6578789f4	35	225	233	I-STATUTE	I-STATUTE	SARFAESI
24191	c139ad698d804749975ca5a6578789f4	36	234	237	I-STATUTE	I-STATUTE	Act
24192	c139ad698d804749975ca5a6578789f4	38	239	245	O	O	passed
24193	c139ad698d804749975ca5a6578789f4	41	253	261	O	O	District
24194	c139ad698d804749975ca5a6578789f4	42	262	272	O	O	Magistrate
24195	c139ad698d804749975ca5a6578789f4	44	274	283	B-GPE	O	Prayagraj
24196	c139ad698d804749975ca5a6578789f4	47	292	305	O	O	consequential
24197	c139ad698d804749975ca5a6578789f4	48	306	312	O	O	letter
24198	c139ad698d804749975ca5a6578789f4	49	313	318	O	O	dated
24199	c139ad698d804749975ca5a6578789f4	50	319	329	B-DATE	B-DATE	13.10.2020
24200	c139ad698d804749975ca5a6578789f4	51	330	336	O	O	issued
24201	c139ad698d804749975ca5a6578789f4	54	344	354	O	B-COURT	Additional
24202	c139ad698d804749975ca5a6578789f4	55	355	363	O	I-COURT	District
24203	c139ad698d804749975ca5a6578789f4	56	364	374	O	I-COURT	Magistrate
24204	c139ad698d804749975ca5a6578789f4	58	376	378	O	I-COURT	II
24205	c139ad698d804749975ca5a6578789f4	61	381	390	B-GPE	I-COURT	Prayagraj
24206	c1b5e53a6676474cb61a35b445d7ff7d	2	9	17	O	O	resulted
24207	c1b5e53a6676474cb61a35b445d7ff7d	4	21	25	O	O	slow
24208	c1b5e53a6676474cb61a35b445d7ff7d	5	26	30	O	O	pace
24209	c1b5e53a6676474cb61a35b445d7ff7d	7	34	42	O	O	recovery
24210	c1b5e53a6676474cb61a35b445d7ff7d	9	46	56	O	O	defaulting
24211	c1b5e53a6676474cb61a35b445d7ff7d	10	57	62	O	O	loans
24212	c1b5e53a6676474cb61a35b445d7ff7d	12	67	75	O	O	mounting
24213	c1b5e53a6676474cb61a35b445d7ff7d	13	76	82	O	O	levels
24214	c1b5e53a6676474cb61a35b445d7ff7d	15	86	89	O	O	non
24215	c1b5e53a6676474cb61a35b445d7ff7d	17	90	100	O	O	performing
24216	c1b5e53a6676474cb61a35b445d7ff7d	18	101	107	O	O	assets
24217	c1b5e53a6676474cb61a35b445d7ff7d	20	111	116	O	O	banks
24218	c1b5e53a6676474cb61a35b445d7ff7d	22	121	130	O	O	financial
24219	c1b5e53a6676474cb61a35b445d7ff7d	23	131	143	O	O	institutions
24220	c291b9c4172f4a95b78eabe2d989e58c	1	2	7	O	O	Apart
24221	c291b9c4172f4a95b78eabe2d989e58c	4	17	24	O	O	raising
24222	c291b9c4172f4a95b78eabe2d989e58c	6	27	35	O	O	probable
24223	c291b9c4172f4a95b78eabe2d989e58c	7	36	43	O	O	defence
24224	c291b9c4172f4a95b78eabe2d989e58c	8	44	53	O	O	appellant
24225	c291b9c4172f4a95b78eabe2d989e58c	12	67	71	O	O	able
24226	c291b9c4172f4a95b78eabe2d989e58c	14	75	82	O	O	contest
24227	c291b9c4172f4a95b78eabe2d989e58c	16	87	96	O	O	existence
24228	c291b9c4172f4a95b78eabe2d989e58c	19	102	109	O	O	legally
24229	c291b9c4172f4a95b78eabe2d989e58c	20	110	121	O	O	enforceable
24230	c291b9c4172f4a95b78eabe2d989e58c	21	122	126	O	O	debt
24231	c291b9c4172f4a95b78eabe2d989e58c	23	130	139	O	O	liability
24232	c291b9c4172f4a95b78eabe2d989e58c	28	153	163	O	O	conviction
24233	c291b9c4172f4a95b78eabe2d989e58c	30	167	171	O	O	High
24234	c291b9c4172f4a95b78eabe2d989e58c	31	172	177	O	O	Court
24235	c291b9c4172f4a95b78eabe2d989e58c	33	179	183	O	O	held
24236	c291b9c4172f4a95b78eabe2d989e58c	35	185	191	O	O	proper
24237	c2c0f8a104594d9f9b4683e730cdc8bc	1	2	4	O	O	18
24238	c2c0f8a104594d9f9b4683e730cdc8bc	7	20	30	O	O	conspectus
24239	c2c0f8a104594d9f9b4683e730cdc8bc	10	37	42	O	O	Court
24240	c2c0f8a104594d9f9b4683e730cdc8bc	14	55	64	O	O	determine
24241	c2c0f8a104594d9f9b4683e730cdc8bc	16	69	77	O	O	question
24242	c2c0f8a104594d9f9b4683e730cdc8bc	18	81	90	O	O	liability
24243	c2c0f8a104594d9f9b4683e730cdc8bc	20	94	97	O	O	tax
24244	c2c0f8a104594d9f9b4683e730cdc8bc	22	104	111	B-PROVISION	B-PROVISION	Section
24245	c2c0f8a104594d9f9b4683e730cdc8bc	23	112	113	I-PROVISION	I-PROVISION	6
24246	c2c0f8a104594d9f9b4683e730cdc8bc	26	121	126	B-STATUTE	B-STATUTE	Bihar
24247	c2c0f8a104594d9f9b4683e730cdc8bc	27	127	130	I-STATUTE	I-STATUTE	Act
24248	c2c0f8a104594d9f9b4683e730cdc8bc	31	142	147	O	O	event
24249	c2c0f8a104594d9f9b4683e730cdc8bc	33	153	156	O	O	tax
24250	c2c0f8a104594d9f9b4683e730cdc8bc	35	160	166	O	O	upheld
24251	c2c0f8a104594d9f9b4683e730cdc8bc	37	168	176	O	O	question
24252	c2c0f8a104594d9f9b4683e730cdc8bc	39	180	187	O	O	penalty
24253	c2c0f8a104594d9f9b4683e730cdc8bc	41	192	200	O	O	interest
24254	c2c0f8a104594d9f9b4683e730cdc8bc	46	218	228	O	O	determined
24255	c2f16d9f6aa24991a729d8bb0e1d93a6	0	0	11	O	O	W.P.No.9267
24256	c2f16d9f6aa24991a729d8bb0e1d93a6	2	15	19	O	O	2017
24257	c2f16d9f6aa24991a729d8bb0e1d93a6	6	63	67	B-COURT	B-COURT	High
24258	c2f16d9f6aa24991a729d8bb0e1d93a6	7	68	73	I-COURT	I-COURT	Court
24259	c2f16d9f6aa24991a729d8bb0e1d93a6	9	77	87	I-COURT	I-COURT	Judicature
24260	c2f16d9f6aa24991a729d8bb0e1d93a6	11	91	97	I-COURT	I-COURT	Madras
24261	c2f16d9f6aa24991a729d8bb0e1d93a6	13	149	154	O	O	Dated
24262	c2f16d9f6aa24991a729d8bb0e1d93a6	15	156	166	O	B-DATE	04.09.2019
24263	c2f16d9f6aa24991a729d8bb0e1d93a6	17	225	230	O	O	Coram
24264	c2f16d9f6aa24991a729d8bb0e1d93a6	21	273	283	O	O	Honourable
24265	c2f16d9f6aa24991a729d8bb0e1d93a6	22	284	287	O	O	Mr.
24266	c2f16d9f6aa24991a729d8bb0e1d93a6	23	287	294	O	O	Justice
24267	c2f16d9f6aa24991a729d8bb0e1d93a6	24	295	306	B-JUDGE	B-JUDGE	S.Manikumar
24268	c2f16d9f6aa24991a729d8bb0e1d93a6	29	404	414	O	O	Honourable
24269	c2f16d9f6aa24991a729d8bb0e1d93a6	30	415	418	O	O	Mr.
24270	c2f16d9f6aa24991a729d8bb0e1d93a6	31	418	425	O	O	Justice
24271	c2f16d9f6aa24991a729d8bb0e1d93a6	32	426	437	B-JUDGE	B-JUDGE	Subramonium
24272	c2f16d9f6aa24991a729d8bb0e1d93a6	33	438	444	I-JUDGE	I-JUDGE	Prasad
24273	c2f16d9f6aa24991a729d8bb0e1d93a6	35	493	504	O	O	W.P.No.9267
24274	c2f16d9f6aa24991a729d8bb0e1d93a6	37	508	512	O	O	2017
24275	c2f16d9f6aa24991a729d8bb0e1d93a6	40	557	572	O	O	W.M.P.Nos.10241
24276	c2f16d9f6aa24991a729d8bb0e1d93a6	42	576	581	O	O	10243
24277	c2f16d9f6aa24991a729d8bb0e1d93a6	44	585	589	O	O	2017
24278	c2f16d9f6aa24991a729d8bb0e1d93a6	46	613	628	B-PETITIONER	B-PETITIONER	S.Vijayashankar
24279	c2f16d9f6aa24991a729d8bb0e1d93a6	49	669	679	O	O	Petitioner
24280	c2f16d9f6aa24991a729d8bb0e1d93a6	51	739	741	O	O	Vs
24281	c2f16d9f6aa24991a729d8bb0e1d93a6	54	766	771	O	O	1.The
24282	c2f16d9f6aa24991a729d8bb0e1d93a6	55	772	777	B-RESPONDENT	B-RESPONDENT	State
24283	c2f16d9f6aa24991a729d8bb0e1d93a6	57	781	786	I-RESPONDENT	I-RESPONDENT	Tamil
24284	c2f16d9f6aa24991a729d8bb0e1d93a6	58	787	791	I-RESPONDENT	I-RESPONDENT	Nadu
24285	c2f16d9f6aa24991a729d8bb0e1d93a6	61	817	821	O	O	Rep.
24286	c2f16d9f6aa24991a729d8bb0e1d93a6	65	830	835	O	O	Chief
24287	c2f16d9f6aa24991a729d8bb0e1d93a6	66	836	845	O	O	Secretary
24288	c2f16d9f6aa24991a729d8bb0e1d93a6	69	871	875	O	O	Fort
24289	c2f16d9f6aa24991a729d8bb0e1d93a6	70	876	879	O	O	St.
24290	c2f16d9f6aa24991a729d8bb0e1d93a6	71	879	885	O	O	George
24291	c2f16d9f6aa24991a729d8bb0e1d93a6	73	887	896	O	O	Chennai-9
24292	c2f16d9f6aa24991a729d8bb0e1d93a6	76	921	926	O	O	2.The
24293	c2f16d9f6aa24991a729d8bb0e1d93a6	77	927	932	B-RESPONDENT	B-RESPONDENT	State
24294	c2f16d9f6aa24991a729d8bb0e1d93a6	79	936	941	I-RESPONDENT	I-RESPONDENT	Tamil
24295	c2f16d9f6aa24991a729d8bb0e1d93a6	80	942	946	I-RESPONDENT	I-RESPONDENT	Nadu
24296	c2f16d9f6aa24991a729d8bb0e1d93a6	83	972	976	O	O	Rep.
24297	c2f16d9f6aa24991a729d8bb0e1d93a6	87	985	989	O	O	Home
24298	c2f16d9f6aa24991a729d8bb0e1d93a6	88	990	999	O	O	Secretary
24299	c2f16d9f6aa24991a729d8bb0e1d93a6	91	1025	1029	O	O	Fort
24300	c2f16d9f6aa24991a729d8bb0e1d93a6	92	1030	1033	O	O	St.
24301	c2f16d9f6aa24991a729d8bb0e1d93a6	93	1033	1039	O	O	George
24302	c2f16d9f6aa24991a729d8bb0e1d93a6	95	1041	1050	O	O	Chennai-9
24303	c2f16d9f6aa24991a729d8bb0e1d93a6	98	1075	1080	O	O	3.The
24304	c2f16d9f6aa24991a729d8bb0e1d93a6	99	1081	1089	B-RESPONDENT	B-RESPONDENT	Director
24305	c2f16d9f6aa24991a729d8bb0e1d93a6	100	1090	1097	I-RESPONDENT	I-RESPONDENT	General
24306	c2f16d9f6aa24991a729d8bb0e1d93a6	102	1101	1107	I-RESPONDENT	I-RESPONDENT	Police
24307	c2f16d9f6aa24991a729d8bb0e1d93a6	105	1133	1141	I-RESPONDENT	I-RESPONDENT	Mylapore
24308	c2f16d9f6aa24991a729d8bb0e1d93a6	107	1143	1150	I-RESPONDENT	I-RESPONDENT	Chennai
24309	c2f16d9f6aa24991a729d8bb0e1d93a6	109	1153	1154	I-RESPONDENT	I-RESPONDENT	4
24310	c2f16d9f6aa24991a729d8bb0e1d93a6	112	1179	1184	O	O	4.The
24311	c2f16d9f6aa24991a729d8bb0e1d93a6	113	1185	1195	B-RESPONDENT	B-RESPONDENT	Additional
24312	c2f16d9f6aa24991a729d8bb0e1d93a6	114	1196	1204	I-RESPONDENT	I-RESPONDENT	Director
24313	c2f16d9f6aa24991a729d8bb0e1d93a6	115	1205	1212	I-RESPONDENT	I-RESPONDENT	General
24314	c2f16d9f6aa24991a729d8bb0e1d93a6	117	1216	1222	I-RESPONDENT	O	Police
24315	c2f16d9f6aa24991a729d8bb0e1d93a6	121	1249	1255	I-RESPONDENT	O	Social
24316	c2f16d9f6aa24991a729d8bb0e1d93a6	122	1256	1263	I-RESPONDENT	O	Justice
24317	c2f16d9f6aa24991a729d8bb0e1d93a6	124	1268	1273	I-RESPONDENT	O	Human
24318	c2f16d9f6aa24991a729d8bb0e1d93a6	125	1274	1280	I-RESPONDENT	O	Rights
24319	c2f16d9f6aa24991a729d8bb0e1d93a6	128	1306	1314	I-RESPONDENT	O	Mylapore
24320	c2f16d9f6aa24991a729d8bb0e1d93a6	130	1316	1323	I-RESPONDENT	O	Chennai
24321	c2f16d9f6aa24991a729d8bb0e1d93a6	132	1326	1327	I-RESPONDENT	O	4
24322	c2f16d9f6aa24991a729d8bb0e1d93a6	135	1352	1357	O	O	5.The
24323	c2f16d9f6aa24991a729d8bb0e1d93a6	136	1358	1366	B-RESPONDENT	B-RESPONDENT	District
24324	c2f16d9f6aa24991a729d8bb0e1d93a6	137	1367	1376	I-RESPONDENT	I-RESPONDENT	Collector
24325	c2f16d9f6aa24991a729d8bb0e1d93a6	141	1406	1415	I-RESPONDENT	I-RESPONDENT	Collector
24326	c2f16d9f6aa24991a729d8bb0e1d93a6	142	1416	1422	I-RESPONDENT	I-RESPONDENT	Office
24327	c2f16d9f6aa24991a729d8bb0e1d93a6	145	1448	1457	I-RESPONDENT	I-RESPONDENT	Cuddalore
24328	c2f16d9f6aa24991a729d8bb0e1d93a6	146	1458	1466	I-RESPONDENT	I-RESPONDENT	District
24329	c2f16d9f6aa24991a729d8bb0e1d93a6	148	1468	1477	I-RESPONDENT	I-RESPONDENT	Cuddalore
24330	c2f16d9f6aa24991a729d8bb0e1d93a6	151	1503	1508	O	O	1/299
24331	c2f16d9f6aa24991a729d8bb0e1d93a6	153	1511	1534	O	O	http://www.judis.nic.in
24332	c2f16d9f6aa24991a729d8bb0e1d93a6	155	1615	1626	O	O	W.P.No.9267
24333	c2f16d9f6aa24991a729d8bb0e1d93a6	157	1630	1634	O	O	2017
24334	c2f16d9f6aa24991a729d8bb0e1d93a6	159	1658	1663	O	O	6.The
24335	c2f16d9f6aa24991a729d8bb0e1d93a6	160	1664	1670	B-RESPONDENT	O	Deputy
24336	c2f16d9f6aa24991a729d8bb0e1d93a6	161	1671	1680	I-RESPONDENT	O	Inspector
24337	c2f16d9f6aa24991a729d8bb0e1d93a6	162	1681	1688	I-RESPONDENT	O	General
24338	c2f16d9f6aa24991a729d8bb0e1d93a6	164	1692	1698	I-RESPONDENT	O	Police
24339	c2f16d9f6aa24991a729d8bb0e1d93a6	167	1724	1734	I-RESPONDENT	O	Villupuram
24340	c2f16d9f6aa24991a729d8bb0e1d93a6	168	1735	1740	I-RESPONDENT	O	Range
24341	c2f16d9f6aa24991a729d8bb0e1d93a6	171	1766	1776	I-RESPONDENT	O	Villupuram
24342	c2f16d9f6aa24991a729d8bb0e1d93a6	172	1777	1785	I-RESPONDENT	O	District
24343	c2f16d9f6aa24991a729d8bb0e1d93a6	174	1787	1797	I-RESPONDENT	O	Villupuram
24344	c2f16d9f6aa24991a729d8bb0e1d93a6	177	1821	1826	O	O	7.The
24345	c2f16d9f6aa24991a729d8bb0e1d93a6	178	1827	1841	B-RESPONDENT	B-RESPONDENT	Superintendent
24346	c2f16d9f6aa24991a729d8bb0e1d93a6	180	1845	1851	I-RESPONDENT	I-RESPONDENT	Police
24347	c2f16d9f6aa24991a729d8bb0e1d93a6	183	1877	1886	I-RESPONDENT	I-RESPONDENT	Cuddalore
24348	c2f16d9f6aa24991a729d8bb0e1d93a6	184	1887	1895	I-RESPONDENT	I-RESPONDENT	District
24349	c2f16d9f6aa24991a729d8bb0e1d93a6	186	1897	1906	I-RESPONDENT	I-RESPONDENT	Cuddalore
24350	c2f16d9f6aa24991a729d8bb0e1d93a6	189	1931	1936	O	O	8.The
24351	c2f16d9f6aa24991a729d8bb0e1d93a6	190	1937	1943	B-RESPONDENT	B-RESPONDENT	Deputy
24352	c2f16d9f6aa24991a729d8bb0e1d93a6	191	1944	1958	I-RESPONDENT	I-RESPONDENT	Superintendent
24353	c2f16d9f6aa24991a729d8bb0e1d93a6	193	1962	1968	I-RESPONDENT	I-RESPONDENT	Police
24354	c2f16d9f6aa24991a729d8bb0e1d93a6	195	1970	1975	I-RESPONDENT	I-RESPONDENT	Cbcid
24355	c2f16d9f6aa24991a729d8bb0e1d93a6	197	2000	2008	I-RESPONDENT	I-RESPONDENT	District
24356	c2f16d9f6aa24991a729d8bb0e1d93a6	198	2009	2015	I-RESPONDENT	I-RESPONDENT	Police
24357	c2f16d9f6aa24991a729d8bb0e1d93a6	199	2016	2022	I-RESPONDENT	I-RESPONDENT	Office
24358	c2f16d9f6aa24991a729d8bb0e1d93a6	200	2023	2031	I-RESPONDENT	I-RESPONDENT	Compound
24359	c2f16d9f6aa24991a729d8bb0e1d93a6	202	2033	2042	I-RESPONDENT	I-RESPONDENT	Cuddalore
24360	c2f16d9f6aa24991a729d8bb0e1d93a6	205	2067	2071	O	O	9.Mr
24361	c2f16d9f6aa24991a729d8bb0e1d93a6	207	2072	2076	B-RESPONDENT	O	Raja
24362	c2f16d9f6aa24991a729d8bb0e1d93a6	210	2105	2114	O	O	Inspector
24363	c2f16d9f6aa24991a729d8bb0e1d93a6	212	2118	2124	O	O	Police
24364	c2f16d9f6aa24991a729d8bb0e1d93a6	214	2149	2156	O	O	Neyveli
24365	c2f16d9f6aa24991a729d8bb0e1d93a6	215	2157	2165	O	O	Township
24366	c2f16d9f6aa24991a729d8bb0e1d93a6	216	2166	2172	O	O	Police
24367	c2f16d9f6aa24991a729d8bb0e1d93a6	217	2173	2180	O	O	Station
24368	c2f16d9f6aa24991a729d8bb0e1d93a6	219	2205	2213	O	O	District
24369	c2f16d9f6aa24991a729d8bb0e1d93a6	221	2215	2225	O	O	Villupuram
24370	c2f16d9f6aa24991a729d8bb0e1d93a6	224	2250	2263	O	O	10.Kaligadevi
24371	c2f16d9f6aa24991a729d8bb0e1d93a6	226	2288	2297	O	O	Constable
24372	c2f16d9f6aa24991a729d8bb0e1d93a6	228	2301	2308	O	O	Neyveli
24373	c2f16d9f6aa24991a729d8bb0e1d93a6	229	2309	2317	O	O	Township
24374	c2f16d9f6aa24991a729d8bb0e1d93a6	230	2318	2324	O	O	Police
24375	c2f16d9f6aa24991a729d8bb0e1d93a6	231	2325	2332	O	O	Station
24376	c2f16d9f6aa24991a729d8bb0e1d93a6	234	2358	2368	O	O	Villupuram
24377	c2f16d9f6aa24991a729d8bb0e1d93a6	235	2369	2377	O	O	District
24378	c2f16d9f6aa24991a729d8bb0e1d93a6	238	2402	2408	O	O	11.The
24379	c2f16d9f6aa24991a729d8bb0e1d93a6	239	2409	2418	B-RESPONDENT	O	Inspector
24380	c2f16d9f6aa24991a729d8bb0e1d93a6	241	2422	2428	I-RESPONDENT	O	Police
24381	c2f16d9f6aa24991a729d8bb0e1d93a6	243	2454	2465	I-RESPONDENT	O	Nellikuppam
24382	c2f16d9f6aa24991a729d8bb0e1d93a6	244	2466	2472	I-RESPONDENT	O	Police
24383	c2f16d9f6aa24991a729d8bb0e1d93a6	245	2473	2480	I-RESPONDENT	O	Station
24384	c2f16d9f6aa24991a729d8bb0e1d93a6	248	2507	2518	I-RESPONDENT	O	Nellikuppam
24385	c2f16d9f6aa24991a729d8bb0e1d93a6	250	2520	2529	I-RESPONDENT	O	Cuddalore
24386	c2f16d9f6aa24991a729d8bb0e1d93a6	251	2530	2538	I-RESPONDENT	O	District
24387	c2f16d9f6aa24991a729d8bb0e1d93a6	254	2563	2569	O	O	12.The
24388	c2f16d9f6aa24991a729d8bb0e1d93a6	255	2570	2574	B-RESPONDENT	O	Dean
24389	c2f16d9f6aa24991a729d8bb0e1d93a6	258	2601	2607	I-RESPONDENT	O	Jipmer
24390	c2f16d9f6aa24991a729d8bb0e1d93a6	260	2609	2619	I-RESPONDENT	O	Dhanvantri
24391	c2f16d9f6aa24991a729d8bb0e1d93a6	261	2620	2625	I-RESPONDENT	O	Nagar
24392	c2f16d9f6aa24991a729d8bb0e1d93a6	264	2652	2660	I-RESPONDENT	O	Gorimedu
24393	c2f16d9f6aa24991a729d8bb0e1d93a6	266	2662	2680	I-RESPONDENT	O	Pondicheery-605006
24394	c2f16d9f6aa24991a729d8bb0e1d93a6	270	2709	2720	O	O	Respondents
24395	c2f16d9f6aa24991a729d8bb0e1d93a6	272	2745	2751	O	O	Prayer
24396	c2f16d9f6aa24991a729d8bb0e1d93a6	274	2753	2761	O	O	Petition
24397	c2f16d9f6aa24991a729d8bb0e1d93a6	275	2762	2767	O	O	filed
24398	c2f16d9f6aa24991a729d8bb0e1d93a6	277	2774	2781	O	O	Article
24399	c2f16d9f6aa24991a729d8bb0e1d93a6	278	2782	2785	O	O	226
24400	c2f16d9f6aa24991a729d8bb0e1d93a6	281	2793	2805	O	O	Constitution
24401	c2f16d9f6aa24991a729d8bb0e1d93a6	283	2809	2814	O	O	India
24402	c2f16d9f6aa24991a729d8bb0e1d93a6	285	2837	2844	O	O	seeking
24403	c2f16d9f6aa24991a729d8bb0e1d93a6	287	2847	2851	O	O	Writ
24404	c2f16d9f6aa24991a729d8bb0e1d93a6	289	2855	2863	O	O	Mandamus
24405	c2f16d9f6aa24991a729d8bb0e1d93a6	290	2864	2873	O	O	directing
24406	c2f16d9f6aa24991a729d8bb0e1d93a6	292	2878	2889	O	O	respondents
24407	c2f16d9f6aa24991a729d8bb0e1d93a6	294	2893	2896	O	O	pay
24408	c2f16d9f6aa24991a729d8bb0e1d93a6	296	2919	2931	O	O	compensation
24409	c2f16d9f6aa24991a729d8bb0e1d93a6	298	2935	2940	O	O	legal
24410	c2f16d9f6aa24991a729d8bb0e1d93a6	299	2941	2946	O	O	heirs
24411	c2f16d9f6aa24991a729d8bb0e1d93a6	301	2950	2958	O	O	deceased
24412	c2f16d9f6aa24991a729d8bb0e1d93a6	302	2959	2970	O	O	Subramaniam
24413	c2f16d9f6aa24991a729d8bb0e1d93a6	304	2974	2980	O	O	Rupees
24414	c2f16d9f6aa24991a729d8bb0e1d93a6	307	3010	3015	O	O	lakhs
24415	c2f16d9f6aa24991a729d8bb0e1d93a6	309	3020	3029	O	O	custodial
24416	c2f16d9f6aa24991a729d8bb0e1d93a6	310	3030	3037	O	O	torture
24417	c2f16d9f6aa24991a729d8bb0e1d93a6	311	3038	3046	O	O	resulted
24418	c2f16d9f6aa24991a729d8bb0e1d93a6	313	3050	3055	O	O	death
24419	c2f16d9f6aa24991a729d8bb0e1d93a6	317	3068	3072	O	O	time
24420	c2f16d9f6aa24991a729d8bb0e1d93a6	318	3073	3078	O	O	limit
24421	c2f16d9f6aa24991a729d8bb0e1d93a6	319	3079	3084	O	O	fixed
24422	c2f16d9f6aa24991a729d8bb0e1d93a6	323	3115	3120	O	O	Court
24423	c2f16d9f6aa24991a729d8bb0e1d93a6	327	3162	3172	O	O	Petitioner
24424	c2f16d9f6aa24991a729d8bb0e1d93a6	330	3192	3195	O	O	Ms.
24425	c2f16d9f6aa24991a729d8bb0e1d93a6	331	3195	3200	B-LAWYER	O	P.Uma
24426	c2f16d9f6aa24991a729d8bb0e1d93a6	333	3225	3230	O	O	2/299
24427	c2f16d9f6aa24991a729d8bb0e1d93a6	335	3233	3256	O	O	http://www.judis.nic.in
24428	c2f16d9f6aa24991a729d8bb0e1d93a6	337	3336	3347	O	O	W.P.No.9267
24429	c2f16d9f6aa24991a729d8bb0e1d93a6	339	3351	3355	O	O	2017
24430	c2f16d9f6aa24991a729d8bb0e1d93a6	342	3397	3408	O	O	Respondents
24431	c2f16d9f6aa24991a729d8bb0e1d93a6	343	3409	3410	O	O	1
24432	c2f16d9f6aa24991a729d8bb0e1d93a6	345	3414	3415	O	O	8
24433	c2f16d9f6aa24991a729d8bb0e1d93a6	347	3418	3420	O	O	11
24434	c2f16d9f6aa24991a729d8bb0e1d93a6	350	3425	3428	O	O	Mr.
24435	c2f16d9f6aa24991a729d8bb0e1d93a6	351	3428	3439	B-LAWYER	B-LAWYER	E.Manoharan
24436	c2f16d9f6aa24991a729d8bb0e1d93a6	353	3508	3512	O	O	Addl
24437	c2f16d9f6aa24991a729d8bb0e1d93a6	355	3514	3518	O	O	Govt
24438	c2f16d9f6aa24991a729d8bb0e1d93a6	357	3520	3527	O	O	Pleader
24439	c2f16d9f6aa24991a729d8bb0e1d93a6	359	3585	3590	O	O	Order
24440	c2f4f4f3010a44fba4463bee20ebae79	1	1	8	B-OTHER_PERSON	B-OTHER_PERSON	Manohar
24441	c2f4f4f3010a44fba4463bee20ebae79	2	9	12	I-OTHER_PERSON	I-OTHER_PERSON	Lal
24442	c2f4f4f3010a44fba4463bee20ebae79	3	13	21	O	I-OTHER_PERSON	Sharma14
24443	c2f4f4f3010a44fba4463bee20ebae79	5	23	32	B-ORG	O	Committee
